ProductTitle,EveryDayVolumnModelList,ProductPrice,ProductSource,ProductSourceImage,Cover,TagName,BloggerCount,LiveCount,Volume,Price,PriceValue,ProductUrl,ProductThirdUrl,HasReply,BrandName,BrandId,BrandDetailUrl,ShopId,RealProductId,IsCommissionRate,CommissionRate,ShopName,ShopDetailUrl,SourceTypeName,IsLigthning,Living,PriceRate,IsPriceBlock,BeginDate,EndDate
【9.99包邮100袋】 家用活性酵母粉3克/袋【格姐专属】,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-45397577-f1381743ccef4009ba032e8f750c8103.jpg,烘焙原料/食品添加剂,1,3,307,3067,0.0,#/StaticPage/ProductDetail?relProductId=21906305501577&sourceType=99&timestamp=1717111594&signature=39aa49bcdb3ae2404d5b8434dd4cff4b,https://app.kwaixiaodian.com/merchant/shop/detail?id=21906305501577,0,乐望达,207061,#/StaticPage/BrandDetail?brandId=207061&isTrusted=true,345728,21906305501577,0,0%,梦星禾食品专营店,#/StaticPage/Shop/Detail?shopId=345728,快手小店,0,,0,-1,,
【二革疗专属】9.9到手50包 老面味发面王发面宝发酵粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1563040849-8971cc570c4242e0a40520c762f01383.jpg,烘焙原料/食品添加剂,1,50,305,3020,0.0,#/StaticPage/ProductDetail?relProductId=22034494101849&sourceType=99&timestamp=1717111594&signature=65cc594436b75b8cc33f20b55eab7770,https://app.kwaixiaodian.com/merchant/shop/detail?id=22034494101849,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,132479,22034494101849,0,0%,梵净食品专营店,#/StaticPage/Shop/Detail?shopId=132479,快手小店,0,,0,-1,,
y【3g*40包】发面旺酵母发酵粉益生菌馒头高活性干酵母,[],8.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3191289493-4250038d91bb4729a47e2e420a05a806.jpg,烘焙原料/食品添加剂,1,3,338,2974,0.0,#/StaticPage/ProductDetail?relProductId=21754912161493&sourceType=99&timestamp=1717111594&signature=3d7640782c36a06cded8dfd9efb82f81,https://app.kwaixiaodian.com/merchant/shop/detail?id=21754912161493,0,醉锅里,240564,#/StaticPage/BrandDetail?brandId=240564&isTrusted=true,342249,21754912161493,0,0%,醉锅里食品专营店,#/StaticPage/Shop/Detail?shopId=342249,快手小店,0,,0,-1,,
老面味发面宝发面王发酵粉 高活性复合酵母粉小包装 干酵母速发粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-7502bf0b4a724a96ad0ff4caf866ecd6.jpg,烘焙原料/食品添加剂,46,700,305,2940,0.0,#/StaticPage/ProductDetail?relProductId=21150997913190&sourceType=99&timestamp=1717111594&signature=67e10a329f5fd3c628431b330fb42b70,https://app.kwaixiaodian.com/merchant/shop/detail?id=21150997913190,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,297982,21150997913190,1,50%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
日本进口松饼粉粉舒芙蕾蛋糕粉家用烘焙早餐糖浆600g,[],29.90 - 35.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1140769298-399df5cd77a84d5f97fa591a8ff97d8b.jpg,烘焙原料/食品添加剂,1,22,96,2900,0.0,#/StaticPage/ProductDetail?relProductId=22031988857298&sourceType=99&timestamp=1717111594&signature=f74182a2dbcd819529b6b5bbd19df3b1,https://app.kwaixiaodian.com/merchant/shop/detail?id=22031988857298,0,,0,,19094,22031988857298,0,0%,放羊的星星在日本个体店,#/StaticPage/Shop/Detail?shopId=19094,快手小店,0,,0,-1,,
【升级免蒸版】新博明青团预拌粉250g艾草青团手工艾叶糯米团清明,[],9.90 - 14.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1078453636-d867dc841bb74ae7a10d3d71ebc7c440.jpg,烘焙原料/食品添加剂,17,120,285,2812,0.0,#/StaticPage/ProductDetail?relProductId=20009148314636&sourceType=99&timestamp=1717111594&signature=8236d8fa258ce8c315a319b3bfc70cab,https://app.kwaixiaodian.com/merchant/shop/detail?id=20009148314636,0,新博明,67072,#/StaticPage/BrandDetail?brandId=67072&isTrusted=true,94037,20009148314636,1,30%,新博明河南博明专卖店,#/StaticPage/Shop/Detail?shopId=94037,快手小店,0,,0,-1,,
【品牌直供】易小焙新品青团预拌粉 250g自制青团 清明果糕点专用,[],0.01 - 14.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1748803487-1e10f5a53862482495c2882d6809ce26.jpg,烘焙原料/食品添加剂,13,161,534,2776,0.0,#/StaticPage/ProductDetail?relProductId=20007695222487&sourceType=99&timestamp=1717111594&signature=9e8c7a77d452c944d43b050519bb4eb4,https://app.kwaixiaodian.com/merchant/shop/detail?id=20007695222487,0,易小焙,6751,#/StaticPage/BrandDetail?brandId=6751&isTrusted=true,73317,20007695222487,1,20%,良润食品专营店,#/StaticPage/Shop/Detail?shopId=73317,快手小店,0,,0,-1,,
【50】快煮黑珍珠500g奶茶奶茶粉做自制套装材料木薯淀粉快煮冲泡,[],17.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3409582260-f87cdc9ab8f14114bedf024f7911d8bd.jpg,烘焙原料/食品添加剂,2,40,154,2739,0.0,#/StaticPage/ProductDetail?relProductId=21343856284260&sourceType=99&timestamp=1717111594&signature=605751792f021d6386a7eec5061dc47a,https://app.kwaixiaodian.com/merchant/shop/detail?id=21343856284260,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,309723,21343856284260,1,50%,森庄农品广州专卖店,#/StaticPage/Shop/Detail?shopId=309723,快手小店,0,,0,-1,,
【德总专属】金龙鱼干酵母粉高活性干酵母袋包子馒头面包发酵粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3523933962-dc0483c1b3724fa5b4418930fe76554d.jpg,烘焙原料/食品添加剂,1,1,276,2732,0.0,#/StaticPage/ProductDetail?relProductId=21932193286962&sourceType=99&timestamp=1717111594&signature=b54c8da2f6e22ef752109c5e6fd56906,https://app.kwaixiaodian.com/merchant/shop/detail?id=21932193286962,0,金龙鱼/Arawana,5721,#/StaticPage/BrandDetail?brandId=5721&isTrusted=true,263234,21932193286962,0,0%,禾丰美华食品专营店,#/StaticPage/Shop/Detail?shopId=263234,快手小店,0,,0,-1,,
尚川泡菜乳酸菌粉家用自制酸菜韩式东北四川泡菜菌种发酵剂2g小包,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/item-1653194726-2843ebad426c486393a39585f0231932.jpg,烘焙原料/食品添加剂,19,164,270,2697,0.0,#/StaticPage/ProductDetail?relProductId=20122363403726&sourceType=99&timestamp=1717111594&signature=f67784dc67e4fb4d8f022c793d7cce3b,https://app.kwaixiaodian.com/merchant/shop/detail?id=20122363403726,1,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,20122363403726,1,50%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
9.9到手50包 老面味发面王发面宝发酵粉高活性小包酵母粉蒸馒头包,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-f7175746691a4eddae37581a597c0436.jpg,烘焙原料/食品添加剂,3,73,324,2673,0.0,#/StaticPage/ProductDetail?relProductId=21621188644190&sourceType=99&timestamp=1717111594&signature=7ee5c331e9689ef49970e0dd369a8ac1,https://app.kwaixiaodian.com/merchant/shop/detail?id=21621188644190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,21621188644190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
【优选】老面味益生菌发面旺发酵粉家用包子馒头5g/袋,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-12556139-32f8788215924028a95acd3de30cd65f.jpg,烘焙原料/食品添加剂,5,98,263,2627,0.0,#/StaticPage/ProductDetail?relProductId=21957792692139&sourceType=99&timestamp=1717111594&signature=d8a60495af3ca65ab997c02ab9ee6c0a,https://app.kwaixiaodian.com/merchant/shop/detail?id=21957792692139,0,必琪,232460,#/StaticPage/BrandDetail?brandId=232460&isTrusted=true,335545,21957792692139,0,0%,金羊食品专营店,#/StaticPage/Shop/Detail?shopId=335545,快手小店,0,,0,-1,,
【粉丝福利】60包老面味发面酵母发酵粉蓬松馒头包子发面宝小袋,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1152663571-5f147678ad8141e48b84fe122dfd7f84.jpg,烘焙原料/食品添加剂,1,31,262,2594,0.0,#/StaticPage/ProductDetail?relProductId=21605041103571&sourceType=99&timestamp=1717111594&signature=e2a8a57c6af06dcba4f0d0647c2e5834,https://app.kwaixiaodian.com/merchant/shop/detail?id=21605041103571,0,海帝,100896,#/StaticPage/BrandDetail?brandId=100896&isTrusted=true,226297,21605041103571,0,0%,海帝浩然专卖店,#/StaticPage/Shop/Detail?shopId=226297,快手小店,0,,0,-1,,
9.9发50袋 脆皮油条膨松剂10克无铝害油条粉专用泡打粉复配蓬松剂,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-4eb9ff2156084405a58753ebf29f09d2.jpg,烘焙原料/食品添加剂,8,96,258,2554,0.0,#/StaticPage/ProductDetail?relProductId=21502519460190&sourceType=99&timestamp=1717111594&signature=f8309e6f68836860e17281cd2b5c4d51,https://app.kwaixiaodian.com/merchant/shop/detail?id=21502519460190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,21502519460190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
孔文专属9.9到手50包 老面味发面王发面宝发酵粉高活性小包酵母粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-f7175746691a4eddae37581a597c0436.jpg,烘焙原料/食品添加剂,1,1,258,2554,0.0,#/StaticPage/ProductDetail?relProductId=22085789632190&sourceType=99&timestamp=1717111594&signature=15d51cdba50fc59dcee0bb2f1732f176,https://app.kwaixiaodian.com/merchant/shop/detail?id=22085789632190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,22085789632190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
【主播专属】KO9.9到手50包 老面味发面王发面发酵粉高活性小包S,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-f7175746691a4eddae37581a597c0436.jpg,烘焙原料/食品添加剂,7,25,258,2544,0.0,#/StaticPage/ProductDetail?relProductId=21732965640190&sourceType=99&timestamp=1717111594&signature=f76a8a28269faa791a01fdb18186d029,https://app.kwaixiaodian.com/merchant/shop/detail?id=21732965640190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,21732965640190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
【M1】出口企业酵母粉,[],38.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3418040825-17b4c76685d8437eb308b358043a6ab6.jpg,烘焙原料/食品添加剂,1,1,65,2522,0.0,#/StaticPage/ProductDetail?relProductId=22068857725825&sourceType=99&timestamp=1717111594&signature=f23a03192a4c2a1498f0016af4540cd9,https://app.kwaixiaodian.com/merchant/shop/detail?id=22068857725825,0,舜寿缘,294622,#/StaticPage/BrandDetail?brandId=294622&isTrusted=true,280527,22068857725825,0,0%,舜寿缘雨鑫专卖店,#/StaticPage/Shop/Detail?shopId=280527,快手小店,0,,0,-1,,
【妍老妈专属】拍一发70包   家用活性酵母粉3克/袋,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2944236576-b7d1ae1fe4eb4750ad8faa98de14acd9.jpg,烘焙原料/食品添加剂,1,42,247,2468,0.0,#/StaticPage/ProductDetail?relProductId=22125512384576&sourceType=99&timestamp=1717111596&signature=021701ceb36359cfea7b67c94af1c40c,https://app.kwaixiaodian.com/merchant/shop/detail?id=22125512384576,0,辛味道,83686,#/StaticPage/BrandDetail?brandId=83686&isTrusted=true,209382,22125512384576,0,0%,聚美食尚食品专营店,#/StaticPage/Shop/Detail?shopId=209382,快手小店,0,,0,-1,,
发40袋 老面味益生菌发面旺发酵粉家用包子馒头5g/袋,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u1-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-12556139-32f8788215924028a95acd3de30cd65f.jpg,烘焙原料/食品添加剂,8,153,238,2368,0.0,#/StaticPage/ProductDetail?relProductId=21758164489139&sourceType=99&timestamp=1717111596&signature=905bf94260b995b3bccc38d2bba9dcf9,https://app.kwaixiaodian.com/merchant/shop/detail?id=21758164489139,0,必琪,232460,#/StaticPage/BrandDetail?brandId=232460&isTrusted=true,335545,21758164489139,0,0%,金羊食品专营店,#/StaticPage/Shop/Detail?shopId=335545,快手小店,0,,0,-1,,
【秋雨】家用活性酵母粉3克/袋,[],3.80,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2944236576-306f2db8694c44978ab001d7e2515777.jpg,烘焙原料/食品添加剂,1,2,622,2364,0.0,#/StaticPage/ProductDetail?relProductId=22081902833576&sourceType=99&timestamp=1717111596&signature=f326439d0c52913582ee808be46edafa,https://app.kwaixiaodian.com/merchant/shop/detail?id=22081902833576,0,会养五谷食方,257274,#/StaticPage/BrandDetail?brandId=257274&isTrusted=true,209382,22081902833576,0,0%,聚美食尚食品专营店,#/StaticPage/Shop/Detail?shopId=209382,快手小店,0,,0,-1,,
达人优选【9.9元发5袋】天然果蔬五彩饺子粉【cj】,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1563040849-42dd6bd699c14624955aeea699253202.jpg,烘焙原料/食品添加剂,17,461,235,2327,0.0,#/StaticPage/ProductDetail?relProductId=21649156148849&sourceType=99&timestamp=1717111596&signature=b36d1821b343fdaaf7cc98ea7af5b7ad,https://app.kwaixiaodian.com/merchant/shop/detail?id=21649156148849,0,解放碑,268014,#/StaticPage/BrandDetail?brandId=268014&isTrusted=true,132479,21649156148849,0,0%,梵净食品专营店,#/StaticPage/Shop/Detail?shopId=132479,快手小店,0,,0,-1,,
【直营】安琪酵母粉6g 新一代 高活性干酵母做包子馒头发酵粉,[],9.90 - 19.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2396996517-d9ca5c28089b4f32b4e0f512211f6282.jpg,烘焙原料/食品添加剂,27,370,242,2327,0.0,#/StaticPage/ProductDetail?relProductId=15512990501517&sourceType=99&timestamp=1717111596&signature=78556f75e93b43667b3ac401667e705a,https://app.kwaixiaodian.com/merchant/shop/detail?id=15512990501517,0,安琪/ANGEL,12688,#/StaticPage/BrandDetail?brandId=12688&isTrusted=true,89250,15512990501517,1,32%,安琪旗舰店,#/StaticPage/Shop/Detail?shopId=89250,快手小店,0,,0,-1,,
尚川耐高糖干酵母粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1653194726-d1d94edb4cce4a1ab8e6a71dd0c4cb23.jpg,烘焙原料/食品添加剂,1,7,234,2317,0.0,#/StaticPage/ProductDetail?relProductId=22127643295726&sourceType=99&timestamp=1717111596&signature=0ea0112e0c0a1462b12ad5fab7f180a4,https://app.kwaixiaodian.com/merchant/shop/detail?id=22127643295726,0,尚川,50561,#/StaticPage/BrandDetail?brandId=50561&isTrusted=true,1535,22127643295726,0,0%,尚川官方旗舰店,#/StaticPage/Shop/Detail?shopId=1535,快手小店,0,,0,-1,,
【王丽专属】老面味发面王5g发面宝50袋复合酵母粉速发粉酵母粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-1152663571-96fc0b9810e14957875ab69a2688f3b2.jpg,烘焙原料/食品添加剂,1,3,233,2307,0.0,#/StaticPage/ProductDetail?relProductId=21803972401571&sourceType=99&timestamp=1717111596&signature=e2765b075560463c7e545f040fdf282f,https://app.kwaixiaodian.com/merchant/shop/detail?id=21803972401571,0,海帝,100896,#/StaticPage/BrandDetail?brandId=100896&isTrusted=true,226297,21803972401571,0,0%,海帝浩然专卖店,#/StaticPage/Shop/Detail?shopId=226297,快手小店,0,,0,-1,,
【明星代言】【拍一发27】 鸡精2包＋酵母粉20包＋十全香5盒,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3619482177-cce9e49e6dae4d9eb2dbd8ce8b136584.jpg,烘焙原料/食品添加剂,3,5,230,2298,0.0,#/StaticPage/ProductDetail?relProductId=22086743131177&sourceType=99&timestamp=1717111596&signature=7b7f365990726e6cd5d90ddb0c49f476,https://app.kwaixiaodian.com/merchant/shop/detail?id=22086743131177,0,辛味道,83686,#/StaticPage/BrandDetail?brandId=83686&isTrusted=true,282738,22086743131177,0,0%,凯中福食品专营店,#/StaticPage/Shop/Detail?shopId=282738,快手小店,0,,0,-1,,
【直播价】10袋送刮刀+量杯 凉粉豌豆淀粉四川特产凉粉粉凉皮,[],19.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3409582260-a9f1b59eb8f7466799d4d5ab266d2b2e.jpg,烘焙原料/食品添加剂,6,22,115,2289,0.0,#/StaticPage/ProductDetail?relProductId=21970545457260&sourceType=99&timestamp=1717111596&signature=f891bb359aac72d3465a38ae5293b1cb,https://app.kwaixiaodian.com/merchant/shop/detail?id=21970545457260,0,森庄农品,80360,#/StaticPage/BrandDetail?brandId=80360&isTrusted=true,309723,21970545457260,0,0%,森庄农品广州专卖店,#/StaticPage/Shop/Detail?shopId=309723,快手小店,0,,0,-1,,
【主播超荐】9.9到手50包 老面味发面王发面宝发酵粉高活性酵母粉,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3506467190-f7175746691a4eddae37581a597c0436.jpg,烘焙原料/食品添加剂,3,14,230,2277,0.0,#/StaticPage/ProductDetail?relProductId=22051692874190&sourceType=99&timestamp=1717111596&signature=b5ccdd90ee5b93e602e602b248bce30d,https://app.kwaixiaodian.com/merchant/shop/detail?id=22051692874190,0,家家会,169097,#/StaticPage/BrandDetail?brandId=169097&isTrusted=true,297982,22051692874190,0,0%,致广大食品专营店,#/StaticPage/Shop/Detail?shopId=297982,快手小店,0,,0,-1,,
司顿正品精纯拉面剂食品级速溶蓬灰牛肉拉面专用面粉改良增筋剂,[],8.00,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-3805103526-6447459092d943eaa41eca15ff45c1f2.jpg,烘焙原料/食品添加剂,1,63,281,2248,0.0,#/StaticPage/ProductDetail?relProductId=21611307832526&sourceType=99&timestamp=1717111596&signature=4734b692b6bc013ab30cb3e7303088f6,https://app.kwaixiaodian.com/merchant/shop/detail?id=21611307832526,0,司顿,25662,#/StaticPage/BrandDetail?brandId=25662&isTrusted=true,345497,21611307832526,0,0%,司顿食品专营店,#/StaticPage/Shop/Detail?shopId=345497,快手小店,0,,0,-1,,
【9.9发30袋】油条膨松剂10克蓬松油条酥脆粉-主,[],9.90,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,http://u2-000.ecukwai.com/bs2/image-kwaishop-product/ITEM_IMAGE-2049281626-89e86ead497642f1bd73e460f15cf98d.jpg,烘焙原料/食品添加剂,1,22,221,2188,0.0,#/StaticPage/ProductDetail?relProductId=21612793229626&sourceType=99&timestamp=1717111596&signature=1c11f7f4b133f134b66d52fb11c53d60,https://app.kwaixiaodian.com/merchant/shop/detail?id=21612793229626,0,,0,,182806,21612793229626,0,0%,创富食品专营店,#/StaticPage/Shop/Detail?shopId=182806,快手小店,0,,0,-1,,
【若曦专属V】【拍一发27】 鸡精2包＋酵母粉20包＋十全香5盒,[],9.99,99,https://img.feigua.cn/ksapp/shopicon/kuaishouxiaodian.png,https://u1-203.ecukwai.com/bs2/image-kwaishop-product/item_image-3619482177-f516f09b16534c928eeb8e5ce7878cef.jpg,烘焙原料/食品添加剂,1,10,211,2108,0.0,#/StaticPage/ProductDetail?relProductId=22145267124177&sourceType=99&timestamp=1717111596&signature=611d87bd43c1a0d09b62ad0099577ad2,https://app.kwaixiaodian.com/merchant/shop/detail?id=22145267124177,0,辛味道,83686,#/StaticPage/BrandDetail?brandId=83686&isTrusted=true,282738,22145267124177,0,0%,凯中福食品专营店,#/StaticPage/Shop/Detail?shopId=282738,快手小店,0,,0,-1,,
